iter	RMSE
339	2976.747829
340	2975.58631
341	2974.054367
342	2972.412079
343	2970.726235
344	2969.175818
345	2967.819104
346	2966.561884
347	2965.364975
348	2963.842121
349	2962.418391
350	2960.954479
351	2959.342389
352	2957.508484
353	2956.240175
354	2954.76015
355	2953.565054
356	2951.889178
357	2950.206022
358	2948.893392
359	2947.215432
360	2945.706435
361	2944.476551
362	2942.995498
363	2941.697114
364	2940.507787
365	2938.882072
366	2937.551203
367	2936.099631
368	2934.507922
369	2933.389911
370	2932.463664
371	2931.252649
372	2930.259
373	2928.962882
374	2927.950977
375	2926.514345
376	2925.498855
377	2924.245154
378	2923.267179
379	2922.477482
380	2921.047727
381	2919.478464
382	2918.5466
383	2917.580517
384	2916.602888
385	2915.800845
386	2914.714788
387	2913.366592
388	2912.102627
389	2910.657649
390	2909.21554
391	2908.146902
392	2906.727098
393	2905.31607
394	2904.220296
395	2903.192093
396	2902.400586
397	2901.544183
398	2900.748461
399	2899.098664
400	2898.106766
401	2896.450235
402	2895.305587
403	2894.234247
404	2893.163686
405	2892.346598
406	2890.551492
407	2888.757491
408	2887.860822
409	2886.188602
410	2885.188086
411	2884.2978
412	2883.362007
413	2882.407546
414	2881.345373
415	2880.21279
416	2879.325027
417	2878.197661
418	2877.095728
419	2875.945836
420	2875.135651
421	2873.657069
422	2872.855698
423	2871.852714
424	2871.244425
425	2870.192559
426	2869.482361
427	2868.695704
428	2867.738178
429	2866.940171
430	2866.26892
431	2865.697841
432	2864.619376
433	2863.367422
434	2862.606495
435	2861.782433
436	2860.452288
437	2859.726455
438	2858.660315
439	2857.264333
440	2856.404408
441	2855.417671
442	2854.398786
443	2853.795842
444	2852.713533
445	2851.891755
446	2850.807193
447	2849.999645
448	2849.287121
449	2848.654939
450	2847.850061
451	2846.45639
452	2845.127766
453	2843.342322
454	2842.74373
455	2841.744292
456	2840.049708
457	2839.307174
458	2838.315466
459	2837.489761
460	2836.767419
461	2835.577786
462	2834.845525
463	2833.824488
464	2833.216003
465	2832.608228
466	2832.037131
467	2831.448703
468	2830.581169
469	2829.684924
470	2828.604855
471	2827.679127
472	2826.427571
473	2825.414831
474	2824.389574
475	2823.338991
476	2822.354335
477	2821.623497
478	2820.683901
479	2820.076481
480	2818.960461
481	2818.309373
482	2816.926186
483	2815.720277
484	2815.073914
485	2814.350418
486	2813.522527
487	2812.749152
488	2812.131398
489	2811.249968
490	2810.422642
491	2809.590831
492	2808.874148
493	2808.30889
494	2807.594208
495	2806.397706
496	2805.459577
497	2804.655557
498	2803.910819
499	2802.973089
500	2801.679058
501	2801.158464
502	2800.708141
503	2800.069131
504	2799.020036
505	2798.628686
506	2798.256318
507	2797.543977
508	2797.018984
509	2796.387348
510	2795.612041
511	2794.876767
512	2794.065913
513	2793.233731
514	2792.543211
515	2791.713377
516	2791.353691
517	2790.650258
518	2790.062159
519	2789.366478
520	2788.76661
521	2787.593282
522	2787.043834
523	2785.971722
524	2785.409402
525	2784.791986
526	2783.725734
527	2783.322085
528	2782.531058
529	2781.513549
530	2780.413847
531	2779.848201
532	2779.073368
533	2778.573742
534	2777.738958
535	2777.114883
536	2776.566991
537	2775.763048
538	2774.727292
539	2773.867257
540	2773.229886
541	2772.545166
542	2771.753199
543	2771.183737
544	2770.788911
545	2770.133842
546	2769.472218
547	2768.612826
548	2768.184309
549	2767.638136
550	2767.273421
551	2766.617196
552	2766.029449
553	2765.38014
554	2764.511763
555	2763.807993
556	2763.340457
557	2763.116945
558	2762.559185
559	2762.138834
560	2761.512565
561	2760.912682
562	2759.942775
563	2759.206023
564	2758.92468
565	2758.007846
566	2757.291635
567	2756.781407
568	2756.000828
569	2755.0996
570	2754.245034
571	2753.702945
572	2753.007062
573	2751.98673
574	2751.338818
575	2750.740599
576	2750.039099
577	2749.262051
578	2748.339223
579	2747.81834
580	2747.020808
581	2746.513741
582	2745.65038
583	2745.009514
584	2744.511055
585	2743.758145
586	2742.839525
587	2742.325975
588	2741.809385
589	2741.273586
590	2740.515715
591	2740.028808
592	2739.299109
593	2738.742087
594	2737.780223
595	2737.279067
596	2736.550167
597	2735.807507
598	2735.086416
599	2734.231951
600	2733.682717
601	2732.760359
602	2731.94171
603	2731.344424
604	2730.736153
605	2730.585661
606	2730.067346
607	2728.90382
608	2727.999454
609	2727.308137
610	2726.724369
611	2726.383826
612	2725.581583
613	2724.706576
614	2724.225254
615	2723.717713
616	2723.052648
617	2722.402521
618	2722.030866
619	2721.486238
620	2721.039682
621	2720.400818
622	2719.622566
623	2718.668832
624	2718.122269
625	2717.048837
626	2716.237514
627	2715.588884
628	2715.032376
629	2714.565333
630	2714.174747
631	2713.4151
632	2712.303985
633	2711.654253
634	2711.080745
635	2710.674246
636	2710.242687
637	2709.775398
638	2709.103434
639	2708.483157
640	2707.635052
641	2706.961664
642	2706.671771
643	2706.145309
644	2705.346235
645	2704.875251
646	2704.283114
647	2703.714784
648	2703.158711
649	2702.590465
650	2701.865069
651	2700.933271
652	2700.180967
653	2699.650034
654	2698.869329
655	2697.903546
656	2697.604186
657	2696.880434
658	2695.894695
659	2695.511213
660	2695.000193
661	2694.460892
662	2693.604161
663	2693.09748
664	2692.433367
665	2691.506132
666	2691.004928
667	2690.159346
668	2689.54227
669	2688.954479
670	2688.555962
671	2688.107644
672	2687.744469
673	2687.019756
674	2686.562532
675	2685.800823
676	2685.336106
677	2684.890932
678	2684.457597
679	2683.83352
680	2683.513487
681	2683.108602
682	2682.164019
683	2681.50484
684	2681.014053
685	2680.508175
686	2679.795247
687	2679.150562
688	2678.6625
689	2677.736229
690	2676.8819
691	2675.939377
692	2674.995344
693	2673.951281
694	2673.346806
695	2673.002553
696	2672.39338
697	2671.657181
698	2671.053172
699	2670.570404
700	2669.906639
701	2669.489611
702	2669.046436
703	2668.628119
704	2668.083661
705	2667.556826
706	2667.216267
707	2666.417245
708	2665.85964
709	2665.217691
710	2664.528946
711	2663.844713
712	2663.281872
713	2662.92203
714	2661.252692
715	2660.564455
716	2660.160628
717	2659.703546
718	2659.315541
719	2658.516734
720	2657.817153
721	2657.298431
722	2656.957149
723	2656.228946
724	2655.918631
725	2655.397968
726	2654.926006
727	2654.52045
728	2654.181151
729	2653.681338
730	2653.037451
731	2652.727781
732	2652.6724
733	2651.721649
734	2651.432535
735	2650.53755
736	2649.920235
737	2649.437441
738	2648.603487
739	2648.013854
740	2647.879731
741	2647.348418
742	2646.740592
743	2646.155717
744	2645.609374
745	2644.979224
746	2644.354178
747	2643.916861
748	2643.550946
749	2643.06598
750	2642.402564
751	2642.033552
752	2641.615034
753	2641.165714
754	2640.451858
755	2640.05535
756	2639.324793
757	2638.748906
758	2638.25673
759	2637.909669
760	2637.191119
761	2636.843
762	2635.922347
763	2635.573392
764	2634.532843
765	2634.199664
766	2633.507242
767	2633.18405
768	2632.781878
769	2632.598362
770	2631.912601
771	2631.25046
772	2630.11559
773	2629.552263
774	2629.120081
775	2628.465308
776	2628.183943
777	2627.587923
778	2627.337617
779	2626.448195
780	2625.941421
781	2625.421437
782	2625.037291
783	2624.161004
784	2623.767859
785	2623.415274
786	2622.952835
787	2622.030875
788	2621.811684
789	2621.31707
790	2620.961134
791	2620.336903
792	2620.0087
793	2619.624185
794	2619.334572
795	2618.759224
796	2617.910511
797	2617.767127
798	2617.279935
799	2616.879224
800	2616.229024
801	2615.546617
802	2615.084529
803	2614.904046
804	2614.035648
805	2613.331407
806	2613.209364
807	2612.661824
808	2611.75987
809	2611.358371
810	2610.572784
811	2610.419525
812	2609.867206
813	2609.117795
814	2608.3009
815	2607.836342
816	2607.410461
817	2607.249672
818	2606.642964
819	2606.36807
820	2606.14352
821	2605.490041
822	2605.005893
823	2604.373235
824	2603.554076
825	2603.020543
826	2602.265818
827	2601.780693
828	2601.477372
829	2600.420677
830	2600.044423
831	2599.08407
832	2598.447911
833	2598.05756
834	2597.039331
835	2596.731818
836	2596.332088
837	2595.93164
838	2595.480911
839	2595.208287
840	2594.735705
841	2594.244481
842	2593.524806
843	2592.982079
844	2592.690859
845	2592.304303
846	2591.811236
847	2591.152668
848	2590.78332
849	2589.814248
850	2589.516907
851	2588.933834
852	2588.481171
853	2587.815389
854	2587.690513
855	2587.222897
856	2586.345964
857	2585.810753
858	2585.458372
859	2584.496834
860	2583.821284
861	2583.290901
862	2582.946171
863	2582.592336
864	2581.885432
865	2581.715309
866	2581.22401
867	2580.712647
868	2580.259478
869	2579.470138
870	2578.729052
871	2578.059904
872	2577.390252
873	2576.743082
874	2576.169696
875	2575.87675
876	2575.174574
877	2575.020266
878	2574.642103
879	2574.503768
880	2574.273062
881	2573.794156
882	2573.665554
883	2573.238079
884	2572.724446
885	2572.412992
886	2571.539516
887	2571.217445
888	2570.914422
889	2569.93459
890	2569.127377
891	2568.470429
892	2567.825618
893	2567.250488
894	2567.166595
895	2566.583046
896	2565.453647
897	2565.331031
898	2564.581575
899	2564.494513
900	2564.167114
901	2563.242429
902	2562.228369
903	2561.500607
904	2560.487169
905	2559.923005
906	2559.277229
907	2558.698339
908	2558.036464
909	2557.884657
910	2557.75911
911	2557.230747
912	2556.530392
913	2555.792705
914	2555.157499
915	2554.626282
916	2554.112638
917	2553.30366
918	2552.524543
919	2552.034016
920	2551.462095
921	2551.158679
922	2551.080698
923	2550.430077
924	2550.331829
925	2549.312916
926	2548.627428
927	2548.142913
928	2547.838094
929	2547.261023
930	2546.395915
931	2545.633113
932	2545.049215
933	2544.278982
934	2543.568887
935	2542.8773
936	2542.455027
937	2541.497189
938	2540.891254
939	2540.475233
940	2539.524977
941	2538.594005
942	2538.216961
943	2537.52824
944	2537.167387
945	2536.691261
946	2536.214878
947	2535.557038
948	2535.032171
949	2533.919734
950	2532.927551
951	2532.283957
952	2531.869427
953	2530.931638
954	2530.836576
955	2530.0267
956	2529.552176
957	2529.418071
958	2528.654766
959	2528.555045
960	2527.820106
961	2527.062197
962	2526.972958
963	2526.433853
964	2525.677283
965	2524.923424
966	2524.414991
967	2524.309544
968	2524.21362
969	2524.105291
970	2523.551472
971	2523.433668
972	2522.708703
973	2522.639011
974	2521.982182
975	2521.469351
976	2520.802951
977	2520.686782
978	2519.836896
979	2519.010735
980	2518.588819
981	2518.491441
982	2517.904224
983	2517.812571
984	2517.140005
985	2517.055509
986	2516.327852
987	2515.583453
988	2515.16607
989	2514.489701
990	2513.918512
991	2512.767263
992	2512.669127
993	2512.370404
994	2511.766155
995	2511.646931
996	2510.592789
997	2509.521552
998	2509.067871
999	2508.442419
1000	2507.931696
1001	2507.554799
1002	2506.488254
1003	2505.587187
1004	2504.607094
1005	2504.02551
1006	2503.105226
1007	2502.747354
1008	2502.089798
1009	2501.988908
1010	2501.879483
1011	2501.196886
1012	2501.11559
1013	2500.698283
1014	2500.052839
1015	2499.577876
1016	2499.421844
1017	2499.291179
1018	2499.156424
1019	2498.203804
1020	2497.432913
1021	2496.76903
1022	2496.182452
1023	2495.628699
1024	2494.973409
1025	2494.351708
1026	2493.182257
1027	2492.60882
1028	2492.538448
1029	2491.917011
1030	2490.914001
1031	2490.832543
1032	2490.717362
1033	2490.629713
1034	2489.898299
1035	2489.175182
1036	2488.454815
1037	2487.903293
1038	2487.153923
1039	2487.039688
1040	2486.688721
1041	2486.090269
1042	2485.311451
1043	2484.81021
1044	2484.252233
1045	2483.571018
1046	2482.786424
1047	2482.707794
1048	2482.247396
1049	2481.771509
1050	2481.141141
1051	2480.534572
1052	2480.443531
1053	2479.598733
1054	2478.949459
1055	2478.657731
1056	2477.914663
1057	2477.075692
1058	2476.484873
1059	2475.781558
1060	2475.169114
1061	2474.617849
1062	2474.170479
1063	2473.606368
1064	2473.084486
1065	2472.432712
1066	2472.321733
1067	2471.917435
1068	2471.25382
1069	2470.532993
1070	2469.656215
1071	2469.566836
1072	2469.44972
1073	2469.367923
1074	2468.899477
1075	2468.366786
1076	2467.899751
1077	2467.320461
1078	2466.677117
1079	2466.089482
1080	2465.980678
1081	2465.879562
1082	2464.962814
1083	2464.869505
1084	2464.391152
1085	2463.504002
1086	2463.077777
1087	2462.958164
1088	2462.028081
1089	2461.902992
1090	2461.301344
1091	2460.67251
1092	2460.218544
1093	2460.106513
1094	2459.416099
1095	2458.466702
1096	2458.330907
1097	2458.219279
1098	2457.63355
1099	2457.070969
1100	2456.280451
1101	2455.384206
1102	2454.508621
1103	2453.559591
1104	2452.721792
1105	2452.647454
1106	2451.902732
1107	2451.767811
1108	2450.903567
1109	2450.431581
1110	2450.343072
1111	2449.855777
1112	2449.262882
1113	2448.629889
1114	2448.188951
1115	2447.305322
1116	2447.242398
1117	2447.151863
1118	2446.615941
1119	2446.163531
1120	2445.402629
1121	2444.778508
1122	2443.942499
1123	2443.323267
1124	2442.779405
1125	2442.170338
1126	2441.552195
1127	2441.013417
1128	2440.096962
1129	2439.546456
1130	2438.950283
1131	2438.435596
1132	2437.686813
1133	2437.007945
1134	2436.339554
1135	2436.222771
1136	2435.678579
1137	2435.011469
1138	2434.330304
1139	2434.235238
1140	2433.421561
1141	2433.312962
1142	2432.870899
1143	2432.419105
1144	2431.942597
1145	2431.309982
1146	2430.774149
1147	2430.441355
1148	2429.727253
1149	2429.233246
1150	2428.621995
1151	2428.497611
1152	2427.989857
1153	2427.41684
1154	2427.304381
1155	2426.586665
1156	2426.099368
1157	2425.391706
1158	2424.613586
1159	2424.478897
1160	2424.089153
1161	2423.641469
1162	2422.971646
1163	2422.39099
1164	2422.028918
1165	2421.538085
1166	2421.080528
1167	2420.579658
1168	2420.211834
1169	2419.565649
1170	2418.920223
1171	2418.054804
1172	2417.581408
1173	2417.059397
1174	2416.513428
1175	2416.387525
1176	2415.918943
1177	2415.372962
1178	2414.86155
1179	2414.402257
1180	2413.721887
1181	2413.297359
1182	2412.743263
1183	2412.032687
1184	2411.835368
1185	2411.724836
1186	2411.60017
1187	2411.512079
1188	2411.426377
1189	2411.310358
1190	2410.592458
1191	2410.033262
1192	2409.352679
1193	2408.865701
1194	2408.448004
1195	2407.939183
1196	2407.337515
1197	2406.527547
1198	2405.909002
1199	2405.314213
1200	2404.73564
1201	2403.95956
1202	2403.489221
1203	2402.882203
1204	2402.33861
1205	2402.218888
1206	2401.601538
1207	2400.983606
1208	2400.874979
1209	2400.812875
1210	2400.743156
1211	2400.088897
1212	2399.988726
1213	2399.889392
1214	2399.27096
1215	2399.215046
1216	2398.58786
1217	2398.003718
1218	2397.434875
1219	2396.717685
1220	2395.99403
1221	2395.448659
1222	2395.35558
1223	2394.962163
1224	2394.515364
1225	2393.970394
1226	2393.199352
1227	2392.484048
1228	2392.363641
1229	2391.798914
1230	2391.244201
1231	2391.187369
1232	2390.663888
1233	2389.958752
1234	2389.507717
1235	2388.926016
1236	2388.309736
1237	2388.195157
1238	2388.091765
1239	2387.289359
1240	2386.667458
1241	2386.136867
1242	2385.479203
1243	2385.193394
1244	2384.68029
1245	2384.178184
1246	2384.113921
1247	2383.692963
1248	2383.309063
1249	2382.680413
1250	2382.102171
1251	2381.620743
1252	2381.31967
1253	2380.706182
1254	2380.600697
1255	2380.255283
1256	2379.78317
1257	2379.323935
1258	2379.217279
1259	2378.716001
1260	2378.243755
1261	2377.895048
1262	2377.391447
1263	2377.042048
1264	2376.631306
1265	2376.096594
1266	2376.000113
1267	2375.494448
1268	2375.126835
1269	2374.58717
1270	2373.933943
1271	2373.28698
1272	2372.745872
1273	2372.293233
1274	2371.884851
1275	2371.577808
1276	2370.944647
1277	2370.292443
1278	2370.195277
1279	2369.636907
1280	2368.967058
1281	2368.471391
1282	2367.970183
1283	2367.542511
1284	2367.054052
1285	2366.438393
1286	2366.315311
1287	2365.808939
1288	2365.431391
1289	2364.854008
1290	2364.018859
1291	2363.48084
1292	2363.390509
1293	2362.761663
1294	2362.152663
1295	2361.671219
1296	2361.150005
1297	2360.621869
1298	2360.223065
1299	2359.779279
1300	2359.676443
1301	2359.06425
1302	2358.947609
1303	2358.228773
1304	2357.819087
1305	2357.395857
1306	2357.312398
1307	2357.195731
1308	2356.798803
1309	2356.425464
1310	2355.816268
1311	2355.255559
1312	2355.140935
1313	2354.616945
1314	2353.803229
1315	2353.36688
1316	2352.584261
1317	2352.043975
1318	2351.4879
1319	2351.146802
1320	2350.852234
1321	2350.773779
1322	2350.655117
1323	2349.965639
1324	2349.558873
1325	2349.06193
1326	2348.42014
1327	2347.902064
1328	2347.806222
1329	2347.526426
1330	2346.785124
1331	2346.278496
1332	2345.777173
1333	2345.310623
1334	2344.405167
1335	2343.961053
1336	2343.547558
1337	2343.091468
1338	2342.582184
1339	2342.072344
1340	2341.666482
1341	2341.562962
1342	2340.949111
1343	2340.462647
1344	2340.1151
1345	2339.763345
1346	2339.678901
1347	2339.233627
1348	2338.942974
1349	2338.870017
1350	2338.473446
1351	2337.791546
1352	2337.463478
1353	2337.351192
1354	2336.987624
1355	2336.520029
1356	2335.963749
1357	2335.599016
1358	2335.307457
1359	2334.874764
1360	2334.115451
1361	2334.064914
1362	2333.969526
1363	2333.263829
1364	2332.580014
1365	2332.087974
1366	2331.588691
1367	2331.087052
1368	2330.455152
1369	2330.085191
1370	2329.994189
1371	2329.464125
1372	2329.330263
1373	2328.788062
1374	2328.498819
1375	2327.844271
1376	2327.465656
1377	2327.097425
1378	2326.508691
1379	2326.237897
1380	2325.776399
1381	2325.444654
1382	2324.97485
1383	2324.884278
1384	2324.791377
1385	2324.470058
1386	2324.100625
1387	2324.003426
1388	2323.487305
1389	2322.892301
1390	2322.4285
1391	2321.915217
1392	2321.223276
1393	2320.387387
1394	2319.767337
1395	2319.330071
1396	2318.804585
1397	2318.235125
1398	2317.703207
1399	2317.129906
1400	2316.678849
1401	2316.204452
1402	2315.659483
1403	2315.133922
1404	2314.556926
1405	2314.197554
1406	2313.630993
1407	2313.025121
1408	2312.608432
1409	2312.224868
1410	2311.695143
1411	2311.008933
1412	2310.355067
1413	2309.915635
1414	2309.83161
1415	2309.314933
1416	2309.214831
1417	2308.586485
1418	2308.050915
1419	2307.729309
1420	2307.215209
1421	2307.160553
1422	2306.543074
1423	2306.088407
1424	2305.995286
1425	2305.483711
1426	2305.056415
1427	2304.724719
1428	2303.856553
1429	2303.268261
1430	2303.166599
1431	2302.873381
1432	2302.384322
1433	2301.785313
1434	2301.547669
1435	2301.465734
1436	2300.985242
1437	2300.460581
1438	2300.179865
1439	2299.717955
1440	2298.902997
1441	2298.557231
1442	2298.46188
1443	2298.230338
1444	2297.81339
1445	2297.177407
1446	2296.496409
1447	2295.937792
1448	2295.887094
1449	2295.170788
1450	2295.088961
1451	2294.467269
1452	2293.96798
1453	2293.62626
1454	2293.319434
1455	2292.952616
1456	2292.395196
1457	2291.883428
1458	2291.828478
1459	2291.480323
1460	2291.122393
1461	2290.828803
1462	2290.248538
1463	2290.031275
1464	2289.563268
1465	2288.971777
1466	2288.886505
1467	2288.61795
1468	2288.13627
1469	2287.758088
1470	2287.145061
1471	2286.839332
1472	2286.614519
1473	2286.167862
1474	2285.731219
1475	2285.210316
1476	2284.988449
1477	2284.73432
1478	2284.247445
1479	2283.795655
1480	2283.518088
1481	2283.428606
1482	2283.341753
1483	2282.867082
1484	2282.339756
1485	2282.2498
1486	2281.805114
1487	2281.483823
1488	2280.82855
1489	2280.247402
1490	2279.850566
1491	2279.351184
1492	2279.095391
1493	2278.715318
1494	2278.379434
1495	2277.788921
1496	2277.451895
1497	2276.931029
1498	2276.883978
1499	2276.540541
1500	2276.285424
1501	2275.984523
1502	2275.578072
1503	2275.206224
1504	2274.531288
1505	2274.065107
1506	2273.646938
1507	2273.258278
1508	2272.930031
1509	2272.461977
1510	2272.012738
1511	2271.439841
1512	2271.027871
1513	2270.63141
1514	2270.367563
1515	2270.288722
1516	2270.236761
1517	2269.817126
1518	2269.338697
1519	2269.03899
1520	2268.488989
1521	2268.231841
1522	2267.980408
1523	2267.466714
1524	2267.016215
1525	2266.968238
1526	2266.593549
1527	2266.136102
1528	2265.750052
1529	2265.399616
1530	2265.310086
1531	2264.997435
1532	2264.591293
1533	2264.29635
1534	2263.833788
1535	2263.322655
1536	2262.977259
1537	2262.754693
1538	2262.704545
1539	2262.332175
1540	2261.735171
1541	2261.498279
1542	2261.45154
1543	2261.068468
1544	2260.751071
1545	2260.313338
1546	2259.881795
1547	2259.497476
1548	2259.003915
1549	2258.928015
1550	2258.477919
1551	2258.391605
1552	2257.787631
1553	2257.739265
1554	2257.44452
1555	2257.077325
1556	2256.491271
1557	2256.239891
1558	2255.800348
1559	2255.370043
1560	2255.11302
1561	2254.571748
1562	2253.935976
1563	2253.426615
1564	2253.376166
1565	2252.87883
1566	2252.581839
1567	2252.207794
1568	2251.635257
1569	2250.957971
1570	2250.465279
1571	2249.940958
1572	2249.653073
1573	2248.99438
1574	2248.602358
1575	2248.206305
1576	2247.812074
1577	2247.375635
1578	2247.132102
1579	2246.765284
1580	2246.207016
1581	2245.927509
1582	2245.606751
1583	2245.142029
1584	2244.769556
1585	2244.274619
1586	2243.954287
1587	2243.688856
1588	2243.418151
1589	2242.827067
1590	2242.780859
1591	2242.167634
1592	2242.115322
1593	2241.596939
1594	2241.29835
1595	2241.053919
1596	2240.845414
1597	2240.532525
1598	2240.2592
1599	2239.735474
1600	2239.43704
1601	2239.389431
1602	2239.065369
1603	2238.647531
1604	2238.329825
1605	2238.029842
1606	2237.517037
1607	2236.977278
1608	2236.927961
1609	2236.517882
1610	2236.125727
1611	2235.782254
1612	2235.359826
1613	2234.908987
1614	2234.535025
1615	2234.019793
1616	2233.77101
1617	2233.462471
1618	2233.227088
1619	2232.827893
1620	2232.536993
1621	2232.487988
1622	2232.428212
1623	2232.377197
1624	2232.023164
1625	2231.7036
1626	2231.418298
1627	2231.370263
1628	2231.020461
1629	2230.556069
1630	2230.289378
1631	2230.245509
1632	2229.951372
1633	2229.50947
1634	2229.110759
1635	2229.005133
1636	2228.666331
1637	2228.240234
1638	2228.194749
1639	2227.828381
1640	2227.307614
1641	2226.949939
1642	2226.551411
1643	2226.260186
1644	2226.000049
1645	2225.54042
1646	2225.137345
1647	2224.850863
1648	2224.404801
1649	2223.995375
1650	2223.583884
1651	2223.388217
1652	2222.963561
1653	2222.589258
1654	2222.312869
1655	2222.267448
1656	2221.918417
1657	2221.873703
1658	2221.513557
1659	2221.166174
1660	2221.071498
1661	2220.76448
1662	2220.384296
1663	2220.113722
1664	2219.726387
