iter	Passed	Remaining
1672	19402	26987
1673	19413	26974
1674	19423	26961
1675	19434	26948
1676	19445	26936
1677	19456	26923
1678	19466	26910
1679	19477	26897
1680	19488	26885
1681	19499	26872
1682	19510	26859
1683	19521	26847
1684	19531	26833
1685	19542	26821
1686	19553	26809
1687	19563	26796
1688	19574	26783
1689	19585	26770
1690	19597	26759
1691	19610	26750
1692	19625	26742
1693	19636	26730
1694	19647	26717
1695	19658	26705
1696	19669	26692
1697	19679	26679
1698	19690	26667
1699	19701	26654
1700	19711	26641
1701	19721	26628
1702	19733	26615
1703	19743	26603
1704	19754	26590
1705	19766	26579
1706	19778	26567
1707	19789	26555
1708	19800	26543
1709	19810	26529
1710	19821	26517
1711	19833	26506
1712	19843	26492
1713	19854	26479
1714	19864	26466
1715	19875	26453
1716	19886	26441
1717	19897	26429
1718	19907	26415
1719	19919	26405
1720	19931	26393
1721	19941	26380
1722	19952	26367
1723	19963	26356
1724	19974	26343
1725	19986	26331
1726	19996	26318
1727	20007	26306
1728	20018	26293
1729	20029	26281
1730	20039	26268
1731	20049	26254
1732	20060	26242
1733	20073	26231
1734	20085	26220
1735	20096	26209
1736	20107	26196
1737	20118	26184
1738	20139	26184
1739	20150	26171
1740	20161	26159
1741	20172	26147
1742	20182	26134
1743	20193	26122
1744	20206	26111
1745	20217	26100
1746	20228	26087
1747	20239	26075
1748	20250	26062
1749	20260	26049
1750	20272	26037
1751	20282	26025
1752	20293	26012
1753	20304	26000
1754	20315	25987
1755	20325	25973
1756	20336	25961
1757	20346	25948
1758	20358	25936
1759	20370	25925
1760	20382	25915
1761	20392	25902
1762	20404	25890
1763	20415	25878
1764	20425	25864
1765	20436	25852
1766	20447	25839
1767	20457	25827
1768	20468	25814
1769	20479	25801
1770	20489	25788
1771	20500	25776
1772	20510	25762
1773	20521	25749
1774	20532	25737
1775	20542	25724
1776	20553	25711
1777	20564	25699
1778	20574	25686
1779	20585	25673
1780	20596	25661
1781	20606	25648
1782	20617	25635
1783	20627	25623
1784	20638	25609
1785	20648	25597
1786	20659	25584
1787	20670	25572
1788	20681	25559
1789	20692	25547
1790	20702	25534
1791	20713	25521
1792	20724	25509
1793	20735	25497
1794	20746	25484
1795	20757	25472
1796	20767	25460
1797	20779	25448
1798	20790	25435
1799	20800	25422
1800	20811	25410
1801	20822	25398
1802	20832	25385
1803	20843	25372
1804	20854	25360
1805	20864	25347
1806	20886	25348
1807	20896	25334
1808	20906	25321
1809	20917	25308
1810	20927	25295
1811	20938	25283
1812	20950	25272
1813	20961	25259
1814	20971	25246
1815	20981	25233
1816	20992	25221
1817	21003	25209
1818	21014	25196
1819	21024	25183
1820	21035	25170
1821	21046	25158
1822	21057	25145
1823	21067	25133
1824	21078	25121
1825	21090	25109
1826	21101	25097
1827	21112	25085
1828	21123	25072
1829	21134	25061
1830	21145	25049
1831	21156	25036
1832	21167	25024
1833	21179	25013
1834	21189	25000
1835	21200	24987
1836	21210	24975
1837	21223	24964
1838	21234	24952
1839	21245	24940
1840	21256	24927
1841	21267	24915
1842	21279	24904
1843	21289	24891
1844	21299	24878
1845	21311	24867
1846	21321	24854
1847	21333	24843
1848	21346	24833
1849	21358	24821
1850	21368	24808
1851	21379	24796
1852	21390	24784
1853	21401	24771
1854	21411	24759
1855	21423	24747
1856	21433	24734
1857	21443	24721
1858	21454	24709
1859	21465	24696
1860	21475	24683
1861	21486	24671
1862	21496	24658
1863	21508	24647
1864	21519	24634
1865	21529	24621
1866	21540	24609
1867	21550	24596
1868	21561	24583
1869	21572	24571
1870	21583	24559
1871	21595	24548
1872	21606	24536
1873	21618	24525
1874	21628	24512
1875	21639	24499
1876	21651	24488
1877	21661	24475
1878	21672	24463
1879	21683	24451
1880	21694	24439
1881	21704	24426
1882	21716	24414
1883	21726	24402
1884	21737	24390
1885	21748	24377
1886	21759	24365
1887	21770	24353
1888	21781	24341
1889	21792	24328
1890	21803	24316
1891	21815	24305
1892	21827	24294
1893	21837	24282
1894	21850	24272
1895	21863	24261
1896	21874	24250
1897	21886	24238
1898	21898	24227
1899	21909	24216
1900	21921	24204
1901	21934	24194
1902	21947	24184
1903	21959	24174
1904	21970	24161
1905	21981	24149
1906	21992	24137
1907	22003	24125
1908	22016	24115
1909	22027	24103
1910	22039	24091
1911	22049	24079
1912	22060	24067
1913	22071	24055
1914	22083	24043
1915	22094	24031
1916	22106	24020
1917	22116	24007
1918	22127	23995
1919	22138	23983
1920	22149	23970
1921	22161	23960
1922	22172	23948
1923	22183	23936
1924	22193	23923
1925	22205	23911
1926	22217	23900
1927	22228	23888
1928	22239	23876
1929	22250	23864
1930	22261	23852
1931	22271	23839
1932	22283	23827
1933	22293	23814
1934	22303	23802
1935	22315	23791
1936	22329	23781
1937	22342	23771
1938	22353	23760
1939	22365	23748
1940	22375	23735
1941	22386	23723
1942	22397	23711
1943	22408	23699
1944	22419	23687
1945	22430	23675
1946	22441	23662
1947	22452	23650
1948	22462	23638
1949	22473	23625
1950	22484	23613
1951	22495	23601
1952	22505	23588
1953	22516	23576
1954	22526	23563
1955	22537	23550
1956	22547	23538
1957	22559	23527
1958	22571	23515
1959	22582	23504
1960	22593	23492
1961	22604	23479
1962	22615	23468
1963	22626	23456
1964	22637	23443
1965	22648	23431
1966	22658	23419
1967	22669	23406
1968	22679	23393
1969	22690	23381
1970	22700	23368
1971	22712	23357
1972	22723	23345
1973	22734	23333
1974	22745	23321
1975	22756	23309
1976	22767	23296
1977	22777	23284
1978	22788	23272
1979	22799	23260
1980	22810	23248
1981	22822	23236
1982	22832	23224
1983	22843	23211
1984	22855	23200
1985	22866	23189
1986	22877	23176
1987	22889	23166
1988	22902	23155
1989	22912	23142
1990	22923	23130
1991	22935	23119
1992	22948	23109
1993	22960	23099
1994	22974	23089
1995	22988	23080
1996	23000	23069
1997	23012	23058
1998	23023	23046
1999	23035	23035
2000	23050	23027
2001	23066	23020
2002	23077	23008
2003	23090	22998
2004	23103	22988
2005	23117	22979
2006	23129	22968
2007	23143	22959
2008	23156	22949
2009	23171	22940
2010	23185	22931
2011	23199	22922
2012	23211	22911
2013	23222	22899
2014	23235	22889
2015	23248	22879
2016	23261	22869
2017	23273	22858
2018	23284	22846
2019	23298	22837
2020	23312	22828
2021	23327	22820
2022	23338	22808
2023	23349	22796
2024	23362	22785
2025	23374	22774
2026	23385	22762
2027	23397	22751
2028	23409	22740
2029	23422	22729
2030	23433	22717
2031	23446	22707
2032	23458	22697
2033	23470	22685
2034	23481	22674
2035	23492	22662
2036	23504	22650
2037	23515	22638
2038	23526	22626
2039	23538	22615
2040	23549	22602
2041	23560	22591
2042	23572	22579
2043	23583	22568
2044	23594	22555
2045	23606	22544
2046	23617	22532
2047	23629	22522
2048	23641	22511
2049	23653	22499
2050	23663	22487
2051	23674	22474
2052	23685	22462
2053	23696	22450
2054	23707	22438
2055	23718	22426
2056	23729	22414
2057	23740	22402
2058	23751	22390
2059	23762	22378
2060	23773	22366
2061	23784	22353
2062	23795	22342
2063	23806	22329
2064	23818	22319
2065	23832	22309
2066	23843	22297
2067	23853	22284
2068	23864	22272
2069	23875	22260
2070	23886	22248
2071	23913	22251
2072	23926	22241
2073	23937	22229
2074	23948	22217
2075	23960	22205
2076	23970	22192
2077	23980	22180
2078	23992	22169
2079	24003	22156
2080	24013	22144
2081	24024	22132
2082	24035	22119
2083	24045	22107
2084	24057	22095
2085	24067	22083
2086	24078	22071
2087	24089	22058
2088	24099	22046
2089	24112	22035
2090	24124	22024
2091	24136	22013
2092	24146	22000
2093	24158	21989
2094	24168	21976
2095	24179	21964
2096	24190	21952
2097	24202	21941
2098	24212	21928
2099	24223	21916
2100	24233	21903
2101	24244	21891
2102	24255	21879
2103	24265	21866
2104	24276	21854
2105	24289	21844
2106	24301	21833
2107	24312	21821
2108	24323	21809
2109	24335	21798
2110	24346	21786
2111	24356	21773
2112	24368	21761
2113	24378	21749
2114	24389	21736
2115	24399	21724
2116	24410	21712
2117	24421	21700
2118	24432	21688
2119	24443	21675
2120	24453	21663
2121	24464	21651
2122	24475	21639
2123	24485	21626
2124	24497	21615
2125	24507	21602
2126	24518	21590
2127	24529	21578
2128	24540	21566
2129	24550	21553
2130	24562	21542
2131	24572	21529
2132	24583	21517
2133	24595	21506
2134	24607	21495
2135	24617	21482
2136	24628	21470
2137	24638	21457
2138	24649	21445
2139	24660	21433
2140	24671	21422
2141	24682	21409
2142	24693	21397
2143	24703	21385
2144	24714	21373
2145	24725	21360
2146	24735	21348
2147	24746	21336
2148	24757	21324
2149	24770	21313
2150	24780	21301
2151	24792	21290
2152	24803	21278
2153	24814	21266
2154	24825	21254
2155	24836	21242
2156	24847	21230
2157	24858	21218
2158	24869	21206
2159	24879	21193
2160	24890	21181
2161	24901	21169
2162	24912	21157
2163	24923	21145
2164	24935	21134
2165	24947	21123
2166	24957	21111
2167	24968	21098
2168	24980	21087
2169	24991	21076
2170	25002	21064
2171	25013	21051
2172	25023	21038
2173	25036	21028
2174	25050	21019
2175	25063	21008
2176	25074	20997
2177	25087	20987
2178	25102	20978
2179	25115	20968
2180	25125	20955
2181	25137	20943
2182	25149	20932
2183	25161	20921
2184	25172	20909
2185	25185	20899
2186	25197	20888
2187	25210	20878
2188	25222	20867
2189	25235	20856
2190	25247	20845
2191	25260	20835
2192	25274	20825
2193	25286	20814
2194	25299	20804
2195	25310	20792
2196	25322	20780
2197	25332	20768
2198	25343	20756
2199	25353	20744
2200	25364	20731
2201	25374	20719
2202	25385	20707
2203	25396	20694
2204	25406	20682
2205	25418	20670
2206	25428	20658
2207	25438	20645
2208	25449	20633
2209	25459	20620
2210	25470	20608
2211	25480	20596
2212	25491	20584
2213	25503	20572
2214	25513	20560
2215	25524	20548
2216	25535	20536
2217	25546	20524
2218	25557	20512
2219	25568	20501
2220	25579	20489
2221	25590	20476
2222	25601	20464
2223	25634	20470
2224	25649	20461
2225	25659	20449
2226	25669	20436
2227	25680	20424
2228	25690	20412
2229	25701	20399
2230	25712	20388
2231	25722	20375
2232	25733	20363
2233	25743	20350
2234	25753	20337
2235	25763	20325
2236	25773	20312
2237	25783	20299
2238	25794	20287
2239	25804	20274
2240	25814	20262
2241	25825	20250
2242	25835	20237
2243	25846	20225
2244	25857	20213
2245	25867	20201
2246	25878	20189
2247	25889	20177
2248	25900	20165
2249	25911	20153
2250	25922	20141
2251	25932	20128
2252	25943	20116
2253	25954	20104
2254	25964	20092
2255	25975	20080
2256	25986	20068
2257	25997	20056
2258	26008	20044
2259	26020	20033
2260	26032	20022
2261	26043	20010
2262	26054	19998
2263	26065	19986
2264	26076	19974
2265	26088	19963
2266	26100	19952
2267	26110	19939
2268	26121	19927
2269	26132	19915
2270	26143	19904
2271	26155	19893
2272	26167	19881
2273	26177	19869
2274	26188	19857
2275	26199	19845
2276	26210	19833
2277	26221	19821
2278	26235	19811
2279	26246	19800
2280	26258	19788
2281	26268	19776
2282	26279	19764
2283	26289	19751
2284	26300	19739
2285	26313	19729
2286	26323	19716
2287	26334	19705
2288	26346	19693
2289	26356	19681
2290	26367	19669
2291	26379	19657
2292	26389	19645
2293	26400	19633
2294	26411	19621
2295	26422	19609
2296	26432	19597
2297	26445	19586
2298	26458	19576
2299	26469	19564
2300	26482	19554
2301	26493	19542
2302	26503	19529
2303	26514	19517
2304	26526	19506
2305	26536	19493
2306	26546	19481
2307	26557	19469
2308	26568	19457
2309	26579	19445
2310	26590	19433
2311	26600	19421
2312	26611	19408
2313	26621	19396
2314	26632	19384
2315	26642	19372
2316	26654	19360
2317	26663	19348
2318	26674	19335
2319	26685	19323
2320	26695	19311
2321	26707	19299
2322	26719	19289
2323	26730	19277
2324	26741	19265
2325	26752	19253
2326	26763	19241
2327	26774	19229
2328	26786	19218
2329	26796	19206
2330	26807	19194
2331	26818	19182
2332	26828	19170
2333	26839	19158
2334	26850	19146
2335	26861	19134
2336	26874	19123
2337	26885	19112
2338	26896	19100
2339	26907	19088
2340	26918	19076
2341	26929	19064
2342	26939	19052
2343	26950	19040
2344	26960	19027
2345	26971	19015
2346	26981	19003
2347	26992	18991
2348	27002	18978
2349	27014	18967
2350	27026	18956
2351	27036	18944
2352	27047	18932
2353	27058	18920
2354	27068	18907
2355	27080	18896
2356	27091	18885
2357	27102	18873
2358	27113	18861
2359	27124	18849
2360	27134	18836
2361	27147	18826
2362	27159	18814
2363	27169	18802
2364	27180	18790
2365	27191	18779
2366	27202	18766
2367	27216	18757
2368	27228	18746
2369	27240	18734
2370	27250	18722
2371	27261	18710
2372	27271	18698
2373	27282	18686
2374	27293	18674
2375	27304	18662
2376	27314	18650
2377	27325	18638
2378	27336	18626
2379	27346	18613
2380	27358	18602
2381	27370	18591
2382	27381	18579
2383	27393	18568
2384	27404	18556
2385	27414	18544
2386	27425	18532
2387	27436	18520
2388	27446	18508
2389	27457	18496
2390	27468	18484
2391	27479	18472
2392	27489	18460
2393	27500	18448
2394	27511	18436
2395	27522	18424
2396	27535	18414
2397	27545	18401
2398	27556	18390
2399	27567	18378
2400	27577	18366
2401	27588	18353
2402	27599	18341
2403	27609	18329
2404	27620	18317
2405	27631	18306
2406	27641	18293
2407	27652	18281
2408	27663	18269
2409	27673	18257
2410	27684	18245
2411	27695	18234
2412	27705	18221
2413	27717	18210
2414	27730	18199
2415	27742	18188
2416	27754	18177
2417	27766	18166
2418	27777	18154
2419	27788	18142
2420	27799	18130
2421	27810	18119
2422	27820	18107
2423	27831	18095
2424	27842	18083
2425	27853	18071
2426	27863	18059
2427	27875	18047
2428	27885	18035
2429	27896	18023
2430	27907	18011
2431	27917	17999
2432	27928	17987
2433	27939	17976
2434	27950	17964
2435	27961	17952
2436	27972	17940
2437	27982	17928
2438	27993	17916
2439	28005	17904
2440	28015	17892
2441	28027	17881
2442	28039	17870
2443	28051	17859
2444	28061	17846
2445	28072	17834
2446	28082	17822
2447	28094	17811
2448	28105	17799
2449	28115	17787
2450	28126	17775
2451	28137	17763
2452	28147	17751
2453	28157	17739
2454	28169	17728
2455	28181	17716
2456	28192	17705
2457	28213	17699
2458	28224	17687
2459	28236	17676
2460	28247	17664
2461	28257	17652
2462	28268	17640
2463	28279	17628
2464	28289	17616
2465	28300	17604
2466	28311	17592
2467	28323	17581
2468	28335	17570
2469	28346	17559
2470	28357	17546
2471	28367	17534
2472	28379	17523
2473	28390	17511
2474	28401	17499
2475	28412	17487
2476	28422	17475
2477	28433	17464
2478	28445	17452
2479	28455	17440
2480	28465	17428
2481	28476	17416
2482	28486	17404
2483	28497	17392
2484	28508	17380
2485	28519	17368
2486	28529	17356
2487	28540	17344
2488	28551	17332
2489	28562	17321
2490	28573	17309
2491	28583	17296
2492	28596	17286
2493	28607	17274
2494	28618	17262
2495	28629	17251
2496	28640	17239
2497	28651	17227
2498	28661	17215
2499	28672	17203
2500	28683	17191
2501	28693	17179
2502	28704	17167
2503	28715	17155
2504	28725	17143
2505	28736	17131
2506	28748	17120
2507	28759	17108
2508	28770	17097
2509	28780	17085
2510	28791	17073
2511	28802	17061
2512	28813	17049
2513	28824	17037
2514	28835	17026
2515	28846	17014
2516	28857	17002
2517	28873	16994
2518	28884	16982
2519	28896	16970
2520	28907	16959
2521	28918	16947
2522	28930	16936
2523	28940	16924
2524	28951	16912
2525	28962	16900
2526	28972	16887
2527	28982	16876
2528	28992	16863
2529	29002	16851
2530	29013	16839
2531	29023	16827
2532	29036	16816
2533	29047	16805
2534	29060	16794
2535	29071	16782
2536	29083	16771
2537	29094	16759
2538	29106	16748
2539	29116	16736
2540	29128	16724
2541	29138	16712
2542	29149	16701
2543	29160	16689
2544	29170	16677
2545	29181	16665
2546	29194	16654
2547	29206	16643
2548	29218	16632
2549	29228	16620
2550	29239	16608
2551	29250	16596
2552	29261	16584
2553	29273	16573
2554	29284	16562
2555	29296	16550
2556	29309	16540
2557	29321	16529
2558	29332	16517
2559	29343	16505
2560	29356	16494
2561	29367	16483
2562	29380	16472
2563	29394	16463
2564	29408	16452
2565	29420	16441
2566	29431	16429
2567	29443	16418
2568	29455	16407
2569	29467	16396
2570	29479	16384
2571	29491	16373
2572	29503	16362
2573	29515	16351
2574	29526	16340
2575	29541	16330
2576	29555	16320
2577	29567	16309
2578	29585	16301
2579	29597	16289
2580	29607	16277
2581	29620	16267
2582	29632	16255
2583	29643	16244
2584	29654	16232
2585	29666	16221
2586	29677	16209
2587	29689	16198
2588	29700	16186
2589	29712	16175
2590	29723	16163
2591	29735	16152
2592	29748	16141
2593	29758	16129
2594	29769	16117
2595	29781	16106
2596	29793	16095
2597	29803	16083
2598	29815	16072
2599	29827	16060
2600	29837	16048
2601	29849	16037
2602	29860	16025
2603	29870	16013
2604	29881	16001
2605	29892	15990
2606	29903	15978
2607	29914	15966
2608	29925	15954
2609	29935	15942
2610	29946	15930
2611	29957	15919
2612	29967	15906
2613	29978	15895
2614	29989	15883
2615	29999	15871
2616	30010	15859
2617	30021	15847
2618	30032	15835
2619	30042	15824
2620	30053	15812
2621	30063	15800
2622	30074	15788
2623	30087	15777
2624	30097	15765
2625	30107	15753
2626	30118	15741
2627	30129	15729
2628	30140	15718
2629	30151	15706
2630	30161	15694
2631	30172	15682
2632	30185	15671
2633	30196	15660
2634	30207	15648
2635	30218	15636
2636	30229	15624
2637	30239	15612
2638	30250	15600
2639	30261	15589
2640	30271	15576
2641	30281	15564
2642	30292	15553
2643	30303	15541
2644	30314	15529
2645	30324	15517
2646	30335	15505
2647	30348	15494
2648	30360	15484
2649	30373	15473
2650	30385	15462
2651	30396	15450
2652	30407	15438
2653	30417	15426
2654	30428	15414
2655	30438	15402
2656	30449	15390
2657	30460	15379
2658	30470	15367
2659	30481	15355
2660	30492	15343
2661	30502	15331
2662	30513	15319
2663	30525	15308
2664	30535	15296
2665	30545	15284
2666	30557	15272
2667	30567	15260
2668	30578	15249
2669	30589	15237
2670	30599	15225
2671	30611	15214
2672	30622	15202
2673	30634	15191
2674	30644	15179
2675	30655	15167
2676	30665	15155
2677	30676	15143
2678	30687	15131
2679	30697	15119
2680	30708	15108
2681	30719	15096
2682	30729	15084
2683	30740	15072
2684	30751	15060
2685	30761	15048
2686	30772	15036
2687	30783	15025
2688	30790	15011
2689	30800	14999
2690	30811	14987
2691	30821	14975
2692	30833	14964
2693	30843	14952
2694	30854	14940
2695	30866	14929
2696	30876	14917
2697	30887	14905
2698	30898	14894
2699	30908	14882
2700	30919	14870
2701	30930	14858
2702	30940	14846
2703	30951	14834
2704	30961	14822
2705	30972	14810
2706	30983	14799
2707	30994	14787
2708	31004	14775
2709	31015	14763
2710	31025	14751
2711	31036	14740
2712	31047	14728
2713	31057	14716
2714	31068	14704
2715	31078	14692
2716	31089	14680
2717	31099	14668
2718	31111	14657
2719	31123	14646
2720	31133	14634
2721	31144	14622
2722	31157	14612
2723	31169	14600
2724	31179	14588
2725	31190	14577
2726	31201	14565
2727	31212	14553
2728	31223	14541
2729	31233	14529
2730	31247	14519
2731	31258	14508
2732	31269	14496
2733	31280	14484
2734	31290	14472
2735	31301	14460
2736	31311	14448
2737	31322	14437
2738	31333	14425
2739	31343	14413
2740	31355	14402
2741	31367	14390
2742	31377	14378
2743	31387	14366
2744	31399	14355
2745	31411	14344
2746	31423	14333
2747	31434	14321
2748	31445	14309
2749	31456	14298
2750	31467	14286
2751	31478	14275
2752	31489	14263
2753	31501	14252
2754	31511	14240
2755	31521	14228
2756	31533	14217
2757	31545	14205
2758	31556	14193
2759	31567	14182
2760	31579	14171
2761	31590	14159
2762	31602	14148
2763	31613	14136
2764	31625	14125
2765	31635	14113
2766	31647	14102
2767	31658	14090
2768	31668	14078
2769	31679	14067
2770	31690	14055
2771	31700	14043
2772	31711	14031
2773	31721	14019
2774	31732	14008
2775	31743	13996
2776	31754	13984
2777	31764	13972
2778	31775	13961
2779	31785	13949
2780	31796	13937
2781	31807	13925
2782	31817	13913
2783	31827	13901
2784	31838	13890
2785	31848	13878
2786	31859	13866
2787	31870	13854
2788	31880	13842
2789	31892	13831
2790	31903	13819
2791	31913	13807
2792	31924	13796
2793	31935	13784
2794	31946	13773
2795	31957	13761
2796	31968	13749
2797	31979	13738
2798	31989	13726
2799	32001	13714
2800	32011	13702
2801	32021	13690
2802	32033	13679
2803	32043	13667
2804	32054	13655
2805	32064	13644
2806	32075	13632
2807	32085	13620
2808	32096	13608
2809	32107	13596
2810	32118	13585
2811	32129	13573
2812	32141	13562
2813	32154	13552
2814	32166	13540
2815	32177	13529
2816	32188	13517
2817	32199	13505
2818	32210	13494
2819	32220	13482
2820	32231	13470
2821	32242	13459
2822	32253	13447
2823	32264	13435
2824	32274	13423
2825	32284	13411
2826	32295	13400
2827	32305	13388
2828	32316	13376
2829	32327	13364
2830	32338	13353
2831	32348	13341
2832	32359	13329
2833	32370	13318
2834	32381	13306
2835	32392	13294
2836	32402	13282
2837	32413	13271
2838	32424	13259
2839	32434	13247
2840	32445	13236
2841	32456	13224
2842	32466	13212
2843	32477	13201
2844	32488	13189
2845	32499	13177
2846	32509	13166
2847	32520	13154
2848	32531	13142
2849	32542	13131
2850	32553	13119
2851	32564	13108
2852	32575	13096
2853	32586	13084
2854	32596	13072
2855	32607	13061
2856	32618	13049
2857	32629	13038
2858	32639	13026
2859	32650	13014
2860	32661	13003
2861	32672	12991
2862	32683	12979
2863	32694	12968
2864	32705	12956
2865	32716	12945
2866	32726	12933
2867	32737	12921
2868	32749	12910
2869	32759	12898
2870	32770	12886
2871	32781	12875
2872	32791	12863
2873	32803	12851
2874	32813	12840
2875	32824	12828
2876	32834	12816
2877	32845	12805
2878	32856	12793
2879	32867	12781
2880	32879	12770
2881	32891	12759
2882	32901	12747
2883	32912	12735
2884	32923	12724
2885	32934	12712
2886	32945	12701
2887	32955	12689
2888	32966	12677
2889	32977	12666
2890	32987	12654
2891	32998	12642
2892	33009	12631
2893	33019	12619
2894	33030	12607
2895	33041	12596
2896	33052	12584
2897	33062	12572
2898	33074	12561
2899	33084	12549
2900	33094	12537
2901	33105	12525
2902	33116	12514
2903	33128	12503
2904	33141	12492
2905	33152	12480
2906	33162	12468
2907	33173	12457
2908	33184	12445
2909	33195	12434
2910	33206	12422
2911	33217	12410
2912	33227	12399
2913	33238	12387
2914	33248	12375
2915	33259	12364
2916	33271	12352
2917	33281	12340
2918	33292	12329
2919	33303	12317
2920	33313	12305
2921	33324	12294
2922	33335	12282
2923	33353	12273
2924	33364	12262
2925	33375	12250
2926	33386	12238
2927	33396	12227
2928	33407	12215
2929	33418	12204
2930	33429	12192
2931	33439	12180
2932	33450	12169
2933	33461	12157
2934	33471	12145
2935	33482	12134
2936	33493	12122
2937	33504	12110
2938	33515	12099
2939	33525	12087
2940	33536	12075
2941	33547	12064
2942	33557	12052
2943	33568	12040
2944	33579	12029
2945	33589	12017
2946	33599	12005
2947	33610	11994
2948	33620	11982
2949	33632	11970
2950	33643	11959
2951	33654	11947
2952	33665	11936
2953	33676	11924
2954	33686	11912
2955	33697	11901
2956	33709	11890
2957	33720	11878
2958	33731	11866
2959	33742	11855
2960	33752	11843
2961	33763	11831
2962	33773	11820
2963	33784	11808
2964	33795	11796
2965	33805	11785
2966	33815	11773
2967	33826	11761
2968	33837	11750
2969	33848	11738
2970	33858	11726
2971	33869	11715
2972	33881	11704
2973	33892	11692
2974	33903	11681
2975	33914	11669
2976	33925	11657
2977	33935	11646
2978	33946	11634
2979	33957	11622
2980	33968	11611
2981	33978	11599
2982	33988	11587
2983	33999	11576
2984	34009	11564
2985	34020	11552
2986	34031	11541
2987	34041	11529
2988	34052	11518
2989	34063	11506
2990	34073	11494
2991	34084	11483
2992	34097	11472
2993	34109	11460
2994	34120	11449
2995	34132	11438
2996	34142	11426
2997	34152	11414
2998	34163	11403
2999	34174	11391
3000	34184	11379
3001	34196	11368
3002	34206	11356
3003	34217	11345
3004	34228	11333
3005	34239	11321
3006	34249	11310
3007	34260	11298
3008	34271	11287
3009	34282	11275
3010	34293	11264
3011	34304	11252
3012	34314	11240
3013	34325	11229
3014	34336	11217
3015	34347	11206
3016	34357	11194
3017	34368	11182
3018	34379	11171
3019	34390	11159
3020	34400	11148
3021	34411	11136
3022	34422	11125
3023	34433	11113
3024	34444	11101
3025	34455	11090
3026	34465	11078
3027	34475	11066
3028	34487	11055
3029	34497	11043
3030	34507	11031
3031	34518	11020
3032	34529	11008
3033	34540	10997
3034	34550	10985
3035	34561	10973
3036	34571	10962
3037	34582	10950
3038	34592	10939
3039	34603	10927
3040	34614	10916
3041	34625	10904
3042	34636	10892
3043	34646	10881
3044	34657	10869
3045	34668	10858
3046	34678	10846
3047	34688	10834
3048	34700	10823
3049	34710	10811
3050	34721	10800
3051	34735	10789
3052	34746	10777
3053	34756	10766
3054	34767	10754
3055	34779	10743
3056	34789	10731
3057	34799	10719
3058	34810	10708
3059	34820	10696
3060	34831	10684
3061	34841	10673
3062	34852	10661
3063	34864	10650
3064	34874	10638
3065	34885	10627
3066	34895	10615
3067	34906	10603
3068	34916	10592
3069	34927	10580
3070	34937	10568
3071	34948	10557
3072	34959	10545
3073	34969	10534
3074	34980	10522
3075	34991	10511
3076	35001	10499
3077	35012	10487
3078	35023	10476
3079	35033	10464
3080	35043	10452
3081	35054	10441
3082	35064	10429
3083	35076	10418
3084	35088	10407
3085	35099	10395
3086	35109	10383
3087	35120	10372
3088	35130	10360
3089	35141	10348
3090	35151	10337
3091	35161	10325
3092	35172	10314
3093	35182	10302
3094	35193	10290
3095	35204	10279
3096	35215	10267
3097	35225	10256
3098	35237	10244
3099	35247	10233
3100	35258	10221
3101	35269	10210
3102	35279	10198
3103	35290	10186
3104	35300	10175
3105	35311	10163
3106	35321	10152
3107	35332	10140
3108	35343	10128
3109	35354	10117
3110	35364	10105
3111	35375	10094
3112	35385	10082
3113	35396	10071
3114	35407	10059
3115	35418	10047
3116	35428	10036
3117	35438	10024
3118	35449	10013
3119	35460	10001
3120	35470	9989
3121	35481	9978
3122	35491	9966
3123	35502	9955
3124	35513	9943
3125	35523	9932
3126	35533	9920
3127	35544	9908
3128	35555	9897
3129	35565	9885
3130	35576	9874
3131	35586	9862
3132	35597	9850
3133	35608	9839
3134	35618	9827
3135	35629	9816
3136	35639	9804
3137	35650	9792
3138	35660	9781
3139	35671	9769
3140	35681	9758
3141	35692	9746
3142	35703	9735
3143	35713	9723
3144	35724	9712
3145	35735	9700
3146	35745	9688
3147	35756	9677
3148	35767	9666
3149	35778	9654
3150	35789	9643
3151	35799	9631
3152	35810	9619
3153	35821	9608
3154	35832	9596
3155	35843	9585
3156	35854	9574
3157	35864	9562
3158	35875	9550
3159	35886	9539
3160	35896	9527
3161	35907	9516
3162	35918	9504
3163	35929	9493
3164	35939	9481
3165	35950	9470
3166	35961	9458
3167	35971	9447
3168	35982	9435
3169	35992	9424
3170	36003	9412
3171	36014	9401
3172	36024	9389
3173	36035	9377
3174	36046	9366
3175	36058	9355
3176	36070	9343
3177	36081	9332
3178	36092	9321
3179	36102	9309
3180	36113	9298
3181	36124	9286
3182	36134	9274
3183	36145	9263
3184	36155	9251
3185	36166	9240
3186	36177	9228
3187	36188	9217
3188	36198	9205
3189	36209	9194
3190	36219	9182
3191	36231	9171
3192	36242	9159
3193	36252	9148
3194	36263	9136
3195	36274	9125
3196	36284	9113
3197	36296	9102
3198	36307	9090
3199	36317	9079
3200	36328	9067
3201	36339	9056
3202	36350	9044
3203	36361	9033
3204	36372	9022
3205	36383	9010
3206	36393	8999
3207	36407	8988
3208	36419	8977
3209	36431	8965
3210	36442	8954
3211	36454	8943
3212	36464	8931
3213	36475	8920
3214	36486	8908
3215	36496	8897
3216	36507	8885
3217	36518	8874
3218	36529	8862
3219	36539	8851
3220	36551	8839
3221	36561	8828
3222	36571	8816
3223	36582	8805
3224	36593	8793
3225	36614	8784
